127.0.0.1 - - [11/Apr/2020:18:59:19 -0400] "GET / HTTP/1.1" 404 709
0:0:0:0:0:0:0:1 - - [11/Apr/2020:18:59:26 -0400] "GET /onlineShop/resource/bootstrap/js/bootstrap.min.js HTTP/1.1" 200 37045
0:0:0:0:0:0:0:1 - - [11/Apr/2020:18:59:26 -0400] "GET /onlineShop/resource/css/overall.css HTTP/1.1" 200 1327
0:0:0:0:0:0:0:1 - - [11/Apr/2020:18:59:26 -0400] "GET /onlineShop/resource/bootstrap/css/bootstrap.min.css HTTP/1.1" 200 121200
0:0:0:0:0:0:0:1 - - [11/Apr/2020:18:59:26 -0400] "GET /onlineShop/resource/bootstrap/fonts/glyphicons-halflings-regular.woff2 HTTP/1.1" 200 18028
0:0:0:0:0:0:0:1 - - [11/Apr/2020:18:59:27 -0400] "GET /onlineShop/resource/js/jquery.js HTTP/1.1" 200 86926
0:0:0:0:0:0:0:1 - - [11/Apr/2020:18:59:27 -0400] "GET /onlineShop/resource/bootstrap/fonts/glyphicons-halflings-regular.woff2 HTTP/1.1" 200 18028
0:0:0:0:0:0:0:1 - - [11/Apr/2020:18:59:27 -0400] "GET /onlineShop/resource/bootstrap/js/bootstrap.min.js HTTP/1.1" 200 37045
0:0:0:0:0:0:0:1 - - [11/Apr/2020:18:59:27 -0400] "GET /onlineShop/resource/bootstrap/css/bootstrap.min.css HTTP/1.1" 200 121200
0:0:0:0:0:0:0:1 - - [11/Apr/2020:18:59:27 -0400] "GET /onlineShop/resource/js/jquery.js HTTP/1.1" 200 86926
0:0:0:0:0:0:0:1 - - [11/Apr/2020:18:59:27 -0400] "GET /onlineShop/resource/bootstrap/fonts/glyphicons-halflings-regular.woff2 HTTP/1.1" 200 18028
0:0:0:0:0:0:0:1 - - [11/Apr/2020:18:59:27 -0400] "GET /onlineShop/resource/bootstrap/js/bootstrap.min.js HTTP/1.1" 200 37045
0:0:0:0:0:0:0:1 - - [11/Apr/2020:18:59:27 -0400] "GET /onlineShop/resource/css/overall.css HTTP/1.1" 200 1327
0:0:0:0:0:0:0:1 - - [11/Apr/2020:18:59:27 -0400] "GET /onlineShop/resource/images/favicon.png HTTP/1.1" 200 7581
0:0:0:0:0:0:0:1 - - [11/Apr/2020:19:00:01 -0400] "GET /onlineShop/login HTTP/1.1" 200 5281
0:0:0:0:0:0:0:1 - - [11/Apr/2020:19:00:02 -0400] "GET /resource/bootstrap/css/bootstrap.min.css HTTP/1.1" 404 761
0:0:0:0:0:0:0:1 - - [11/Apr/2020:19:00:02 -0400] "GET /resource/js/jquery.js HTTP/1.1" 404 738
0:0:0:0:0:0:0:1 - - [11/Apr/2020:19:00:02 -0400] "GET /resource/bootstrap/js/bootstrap.min.js HTTP/1.1" 404 759
0:0:0:0:0:0:0:1 - - [11/Apr/2020:19:00:02 -0400] "GET /onlineShop/resource/js/jquery.js HTTP/1.1" 200 86926
0:0:0:0:0:0:0:1 - - [11/Apr/2020:19:00:02 -0400] "GET /onlineShop/resource/css/overall.css HTTP/1.1" 200 1327
0:0:0:0:0:0:0:1 - - [11/Apr/2020:19:00:02 -0400] "GET /onlineShop/resource/bootstrap/css/bootstrap.min.css HTTP/1.1" 200 121200
0:0:0:0:0:0:0:1 - - [11/Apr/2020:19:00:02 -0400] "GET /onlineShop/resource/bootstrap/js/bootstrap.min.js HTTP/1.1" 200 37045
0:0:0:0:0:0:0:1 - - [11/Apr/2020:19:00:02 -0400] "GET /onlineShop/resource/images/logo.png HTTP/1.1" 200 11231
0:0:0:0:0:0:0:1 - - [11/Apr/2020:19:00:02 -0400] "GET /resource/bootstrap/css/bootstrap.min.css HTTP/1.1" 404 761
0:0:0:0:0:0:0:1 - - [11/Apr/2020:19:00:02 -0400] "GET /resource/bootstrap/js/bootstrap.min.js HTTP/1.1" 404 759
0:0:0:0:0:0:0:1 - - [11/Apr/2020:19:00:02 -0400] "GET /onlineShop/resource/bootstrap/css/bootstrap.min.css HTTP/1.1" 200 121200
0:0:0:0:0:0:0:1 - - [11/Apr/2020:19:00:03 -0400] "GET /onlineShop/resource/bootstrap/fonts/glyphicons-halflings-regular.woff2 HTTP/1.1" 200 18028
0:0:0:0:0:0:0:1 - - [11/Apr/2020:19:00:03 -0400] "GET /onlineShop/resource/js/jquery.js HTTP/1.1" 200 86926
0:0:0:0:0:0:0:1 - - [11/Apr/2020:19:00:03 -0400] "GET /onlineShop/resource/bootstrap/js/bootstrap.min.js HTTP/1.1" 200 37045
0:0:0:0:0:0:0:1 - - [11/Apr/2020:19:00:03 -0400] "GET /onlineShop/resource/css/overall.css HTTP/1.1" 200 1327
0:0:0:0:0:0:0:1 - - [11/Apr/2020:19:00:09 -0400] "POST /onlineShop/login HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [11/Apr/2020:19:00:09 -0400] "GET /onlineShop/ HTTP/1.1" 200 10275
0:0:0:0:0:0:0:1 - - [11/Apr/2020:19:00:09 -0400] "GET /onlineShop/resource/bootstrap/css/bootstrap.min.css HTTP/1.1" 200 121200
0:0:0:0:0:0:0:1 - - [11/Apr/2020:19:00:09 -0400] "GET /onlineShop/resource/images/logo.png HTTP/1.1" 200 11231
0:0:0:0:0:0:0:1 - - [11/Apr/2020:19:00:09 -0400] "GET /onlineShop/resource/css/overall.css HTTP/1.1" 200 1327
0:0:0:0:0:0:0:1 - - [11/Apr/2020:19:00:09 -0400] "GET /onlineShop/resource/images/shopping1.jpg HTTP/1.1" 200 22527
0:0:0:0:0:0:0:1 - - [11/Apr/2020:19:00:09 -0400] "GET /onlineShop/resource/js/jquery.js HTTP/1.1" 200 86926
0:0:0:0:0:0:0:1 - - [11/Apr/2020:19:00:09 -0400] "GET /onlineShop/resource/bootstrap/js/bootstrap.min.js HTTP/1.1" 200 37045
0:0:0:0:0:0:0:1 - - [11/Apr/2020:19:00:10 -0400] "GET /onlineShop/resource/images/shopping.jpg HTTP/1.1" 200 71874
0:0:0:0:0:0:0:1 - - [11/Apr/2020:19:00:10 -0400] "GET /onlineShop/resource/images/products/sonyxm3.jpg HTTP/1.1" 200 79680
0:0:0:0:0:0:0:1 - - [11/Apr/2020:19:00:10 -0400] "GET /onlineShop/resource/images/pixel.jpg HTTP/1.1" 200 89722
0:0:0:0:0:0:0:1 - - [11/Apr/2020:19:00:10 -0400] "GET /onlineShop/resource/images/products/sonyA7M2.jpg HTTP/1.1" 200 32912
0:0:0:0:0:0:0:1 - - [11/Apr/2020:19:00:10 -0400] "GET /onlineShop/resource/images/products/playstation.jpg HTTP/1.1" 200 78191
0:0:0:0:0:0:0:1 - - [11/Apr/2020:19:00:10 -0400] "GET /onlineShop/resource/images/buy.jpg HTTP/1.1" 200 34843
0:0:0:0:0:0:0:1 - - [11/Apr/2020:19:00:10 -0400] "GET /onlineShop/resource/images/products/macbook.jpg HTTP/1.1" 200 127671
0:0:0:0:0:0:0:1 - - [11/Apr/2020:19:00:10 -0400] "GET /onlineShop/resource/images/products/iphoneXR.jpg HTTP/1.1" 200 50287
0:0:0:0:0:0:0:1 - - [11/Apr/2020:19:00:10 -0400] "GET /onlineShop/resource/images/products/ipad.jpg HTTP/1.1" 200 55738
0:0:0:0:0:0:0:1 - - [11/Apr/2020:19:00:10 -0400] "GET /onlineShop/resource/bootstrap/css/bootstrap.min.css HTTP/1.1" 200 121200
0:0:0:0:0:0:0:1 - - [11/Apr/2020:19:00:10 -0400] "GET /onlineShop/resource/bootstrap/fonts/glyphicons-halflings-regular.woff2 HTTP/1.1" 200 18028
0:0:0:0:0:0:0:1 - - [11/Apr/2020:19:00:10 -0400] "GET /onlineShop/resource/js/jquery.js HTTP/1.1" 200 86926
0:0:0:0:0:0:0:1 - - [11/Apr/2020:19:00:10 -0400] "GET /onlineShop/resource/bootstrap/js/bootstrap.min.js HTTP/1.1" 200 37045
0:0:0:0:0:0:0:1 - - [11/Apr/2020:19:00:10 -0400] "GET /onlineShop/resource/css/overall.css HTTP/1.1" 200 1327
0:0:0:0:0:0:0:1 - - [11/Apr/2020:19:00:10 -0400] "GET /onlineShop/resource/bootstrap/css/bootstrap.min.css HTTP/1.1" 200 121200
0:0:0:0:0:0:0:1 - - [11/Apr/2020:19:00:10 -0400] "GET /onlineShop/resource/js/jquery.js HTTP/1.1" 200 86926
0:0:0:0:0:0:0:1 - - [11/Apr/2020:19:00:10 -0400] "GET /onlineShop/resource/bootstrap/fonts/glyphicons-halflings-regular.woff2 HTTP/1.1" 200 18028
0:0:0:0:0:0:0:1 - - [11/Apr/2020:19:00:10 -0400] "GET /onlineShop/resource/bootstrap/js/bootstrap.min.js HTTP/1.1" 200 37045
0:0:0:0:0:0:0:1 - - [11/Apr/2020:19:00:10 -0400] "GET /onlineShop/resource/bootstrap/css/bootstrap.min.css HTTP/1.1" 200 121200
0:0:0:0:0:0:0:1 - - [11/Apr/2020:19:00:11 -0400] "GET /onlineShop/resource/js/jquery.js HTTP/1.1" 200 86926
0:0:0:0:0:0:0:1 - - [11/Apr/2020:19:00:11 -0400] "GET /onlineShop/resource/bootstrap/fonts/glyphicons-halflings-regular.woff2 HTTP/1.1" 200 18028
0:0:0:0:0:0:0:1 - - [11/Apr/2020:19:00:11 -0400] "GET /onlineShop/resource/bootstrap/js/bootstrap.min.js HTTP/1.1" 200 37045
0:0:0:0:0:0:0:1 - - [11/Apr/2020:19:00:11 -0400] "GET /onlineShop/resource/css/overall.css HTTP/1.1" 200 1327
0:0:0:0:0:0:0:1 - - [11/Apr/2020:19:00:13 -0400] "GET /onlineShop/admin/product/addProduct HTTP/1.1" 200 5893
0:0:0:0:0:0:0:1 - - [11/Apr/2020:19:00:13 -0400] "GET /onlineShop/resource/bootstrap/css/bootstrap.min.css HTTP/1.1" 200 121200
0:0:0:0:0:0:0:1 - - [11/Apr/2020:19:00:13 -0400] "GET /onlineShop/resource/js/jquery.js HTTP/1.1" 200 86926
0:0:0:0:0:0:0:1 - - [11/Apr/2020:19:00:13 -0400] "GET /onlineShop/resource/css/overall.css HTTP/1.1" 200 1327
0:0:0:0:0:0:0:1 - - [11/Apr/2020:19:00:13 -0400] "GET /onlineShop/resource/bootstrap/js/bootstrap.min.js HTTP/1.1" 200 37045
0:0:0:0:0:0:0:1 - - [11/Apr/2020:19:00:13 -0400] "GET /onlineShop/resource/css/register.css HTTP/1.1" 200 435
0:0:0:0:0:0:0:1 - - [11/Apr/2020:19:00:13 -0400] "GET /onlineShop/resource/images/logo.png HTTP/1.1" 200 11231
0:0:0:0:0:0:0:1 - - [11/Apr/2020:19:00:13 -0400] "GET /onlineShop/resource/css/font-awesome-ie7.min.css HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [11/Apr/2020:19:00:13 -0400] "GET /onlineShop/resource/css/font-awesome.min.css HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [11/Apr/2020:19:00:13 -0400] "GET /onlineShop/resource/bootstrap/css/bootstrap.min.css HTTP/1.1" 200 121200
0:0:0:0:0:0:0:1 - - [11/Apr/2020:19:00:13 -0400] "GET /onlineShop/resource/js/jquery.js HTTP/1.1" 200 86926
0:0:0:0:0:0:0:1 - - [11/Apr/2020:19:00:13 -0400] "GET /onlineShop/resource/bootstrap/js/bootstrap.min.js HTTP/1.1" 200 37045
0:0:0:0:0:0:0:1 - - [11/Apr/2020:19:00:13 -0400] "GET /onlineShop/resource/bootstrap/css/bootstrap.min.css HTTP/1.1" 200 121200
0:0:0:0:0:0:0:1 - - [11/Apr/2020:19:00:13 -0400] "GET /onlineShop/resource/bootstrap/fonts/glyphicons-halflings-regular.woff2 HTTP/1.1" 200 18028
0:0:0:0:0:0:0:1 - - [11/Apr/2020:19:00:13 -0400] "GET /onlineShop/resource/js/jquery.js HTTP/1.1" 200 86926
0:0:0:0:0:0:0:1 - - [11/Apr/2020:19:00:13 -0400] "GET /onlineShop/resource/bootstrap/fonts/glyphicons-halflings-regular.woff2 HTTP/1.1" 200 18028
0:0:0:0:0:0:0:1 - - [11/Apr/2020:19:00:13 -0400] "GET /onlineShop/resource/bootstrap/js/bootstrap.min.js HTTP/1.1" 200 37045
0:0:0:0:0:0:0:1 - - [11/Apr/2020:19:00:14 -0400] "GET /onlineShop/resource/css/overall.css HTTP/1.1" 200 1327
0:0:0:0:0:0:0:1 - - [11/Apr/2020:19:00:37 -0400] "POST /onlineShop/admin/product/addProduct HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [11/Apr/2020:19:00:40 -0400] "GET /onlineShop/getAllProducts HTTP/1.1" 200 6205
0:0:0:0:0:0:0:1 - - [11/Apr/2020:19:00:40 -0400] "GET /onlineShop/resource/css/overall.css HTTP/1.1" 200 1327
0:0:0:0:0:0:0:1 - - [11/Apr/2020:19:00:40 -0400] "GET /onlineShop/resource/js/jquery.js HTTP/1.1" 200 86926
0:0:0:0:0:0:0:1 - - [11/Apr/2020:19:00:40 -0400] "GET /onlineShop/resource/bootstrap/css/bootstrap.min.css HTTP/1.1" 200 121200
0:0:0:0:0:0:0:1 - - [11/Apr/2020:19:00:41 -0400] "GET /onlineShop/resource/css/ProductList.css HTTP/1.1" 200 76
0:0:0:0:0:0:0:1 - - [11/Apr/2020:19:00:41 -0400] "GET /onlineShop/resource/images/logo.png HTTP/1.1" 200 11231
0:0:0:0:0:0:0:1 - - [11/Apr/2020:19:00:41 -0400] "GET /onlineShop/resource/bootstrap/js/bootstrap.min.js HTTP/1.1" 200 37045
0:0:0:0:0:0:0:1 - - [11/Apr/2020:19:00:41 -0400] "GET /onlineShop/resource/js/productController.js HTTP/1.1" 200 1335
0:0:0:0:0:0:0:1 - - [11/Apr/2020:19:00:41 -0400] "GET /products/7.jpg HTTP/1.1" 404 727
0:0:0:0:0:0:0:1 - - [11/Apr/2020:19:00:41 -0400] "GET /products/11.jpg HTTP/1.1" 200 42730
0:0:0:0:0:0:0:1 - - [11/Apr/2020:19:00:41 -0400] "GET /onlineShop/resource/bootstrap/css/bootstrap.min.css HTTP/1.1" 200 121200
0:0:0:0:0:0:0:1 - - [11/Apr/2020:19:00:41 -0400] "GET /onlineShop/resource/bootstrap/fonts/glyphicons-halflings-regular.woff2 HTTP/1.1" 200 18028
0:0:0:0:0:0:0:1 - - [11/Apr/2020:19:00:41 -0400] "GET /onlineShop/resource/js/jquery.js HTTP/1.1" 200 86926
0:0:0:0:0:0:0:1 - - [11/Apr/2020:19:00:41 -0400] "GET /onlineShop/resource/bootstrap/js/bootstrap.min.js HTTP/1.1" 200 37045
0:0:0:0:0:0:0:1 - - [11/Apr/2020:19:00:41 -0400] "GET /onlineShop/resource/bootstrap/css/bootstrap.min.css HTTP/1.1" 200 121200
0:0:0:0:0:0:0:1 - - [11/Apr/2020:19:00:41 -0400] "GET /onlineShop/resource/js/jquery.js HTTP/1.1" 200 86926
0:0:0:0:0:0:0:1 - - [11/Apr/2020:19:00:41 -0400] "GET /onlineShop/resource/bootstrap/fonts/glyphicons-halflings-regular.woff2 HTTP/1.1" 200 18028
0:0:0:0:0:0:0:1 - - [11/Apr/2020:19:00:41 -0400] "GET /onlineShop/resource/bootstrap/js/bootstrap.min.js HTTP/1.1" 200 37045
0:0:0:0:0:0:0:1 - - [11/Apr/2020:19:00:41 -0400] "GET /onlineShop/resource/css/overall.css HTTP/1.1" 200 1327
0:0:0:0:0:0:0:1 - - [11/Apr/2020:19:00:55 -0400] "GET /onlineShop/admin/product/editProduct/7 HTTP/1.1" 200 5938
